"TimeCreated","Id","LevelDisplayName","Message"
"7/8/2025 2:12:22 PM","5379","Information","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-3258510870-544163388-2833625368-1001
	Account Name:		Denis
	Account Domain:		DESKTOP-DSQ6CDL
	Logon ID:		0x6C496
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"7/8/2025 2:12:22 PM","5379","Information","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-3258510870-544163388-2833625368-1001
	Account Name:		Denis
	Account Domain:		DESKTOP-DSQ6CDL
	Logon ID:		0x6C496
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"7/8/2025 2:12:22 PM","5379","Information","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-3258510870-544163388-2833625368-1001
	Account Name:		Denis
	Account Domain:		DESKTOP-DSQ6CDL
	Logon ID:		0x6C496
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"7/8/2025 2:12:22 PM","5379","Information","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-3258510870-544163388-2833625368-1001
	Account Name:		Denis
	Account Domain:		DESKTOP-DSQ6CDL
	Logon ID:		0x6C496
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"7/8/2025 2:12:22 PM","5379","Information","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-3258510870-544163388-2833625368-1001
	Account Name:		Denis
	Account Domain:		DESKTOP-DSQ6CDL
	Logon ID:		0x6C496
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"7/8/2025 2:12:22 PM","5379","Information","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-3258510870-544163388-2833625368-1001
	Account Name:		Denis
	Account Domain:		DESKTOP-DSQ6CDL
	Logon ID:		0x6C496
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"7/8/2025 2:12:22 PM","5379","Information","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-3258510870-544163388-2833625368-1001
	Account Name:		Denis
	Account Domain:		DESKTOP-DSQ6CDL
	Logon ID:		0x6C496
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"7/8/2025 2:12:22 PM","5379","Information","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-3258510870-544163388-2833625368-1001
	Account Name:		Denis
	Account Domain:		DESKTOP-DSQ6CDL
	Logon ID:		0x6C496
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"7/8/2025 2:12:22 PM","5379","Information","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-DSQ6CDL$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"7/8/2025 2:12:22 PM","5379","Information","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-DSQ6CDL$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"7/8/2025 2:12:22 PM","5379","Information","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-DSQ6CDL$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"7/8/2025 2:12:22 PM","5379","Information","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-3258510870-544163388-2833625368-1001
	Account Name:		Denis
	Account Domain:		DESKTOP-DSQ6CDL
	Logon ID:		0x6C496
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"7/8/2025 2:12:22 PM","5379","Information","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-3258510870-544163388-2833625368-1001
	Account Name:		Denis
	Account Domain:		DESKTOP-DSQ6CDL
	Logon ID:		0x6C496
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"7/8/2025 2:12:22 PM","5379","Information","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-3258510870-544163388-2833625368-1001
	Account Name:		Denis
	Account Domain:		DESKTOP-DSQ6CDL
	Logon ID:		0x6C496
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"7/8/2025 2:12:22 PM","4672","Information","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege"
"7/8/2025 2:12:22 PM","4624","Information","An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-DSQ6CDL$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Remote Credential Guard:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x8
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
"7/8/2025 2:12:22 PM","5058","Information","Key file operation.

Subject:
	Security ID:		S-1-5-21-3258510870-544163388-2833625368-1001
	Account Name:		Denis
	Account Domain:		DESKTOP-DSQ6CDL
	Logon ID:		0x6C496

Process Information:
	Process ID:		7096
	Process Creation Time:	?2025?-?07?-?08T18:33:23.418282600Z

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	ECDSA_P256
	Key Name:	ChromeMetricsTestKey
	Key Type:	User key.

Key File Operation Information:
	File Path:	C:\Users\Denis\AppData\Roaming\Microsoft\Crypto\Keys\1e313dfb17707690d41bc1ce552b952a_842e5e49-2d21-4776-8487-bd1557259423
	Operation:	Delete key file.
	Return Code:	0x0"
"7/8/2025 2:12:22 PM","5059","Information","Key migration operation.

Subject:
	Security ID:		S-1-5-21-3258510870-544163388-2833625368-1001
	Account Name:		Denis
	Account Domain:		DESKTOP-DSQ6CDL
	Logon ID:		0x6C496

Process Information:
	Process ID:		7096
	Process Creation Time:	?2025?-?07?-?08T18:33:23.418282600Z

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	ECDSA_P256
	Key Name:	ChromeMetricsTestKey
	Key Type:	User key.

Additional Information:
	Operation:	Export of persistent cryptographic key.
	Return Code:	0x0"
"7/8/2025 2:12:22 PM","5061","Information","Cryptographic operation.

Subject:
	Security ID:		S-1-5-21-3258510870-544163388-2833625368-1001
	Account Name:		Denis
	Account Domain:		DESKTOP-DSQ6CDL
	Logon ID:		0x6C496

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	ECDSA_P256
	Key Name:	ChromeMetricsTestKey
	Key Type:	User key.

Cryptographic Operation:
	Operation:	Open Key.
	Return Code:	0x0"
"7/8/2025 2:12:22 PM","5058","Information","Key file operation.

Subject:
	Security ID:		S-1-5-21-3258510870-544163388-2833625368-1001
	Account Name:		Denis
	Account Domain:		DESKTOP-DSQ6CDL
	Logon ID:		0x6C496

Process Information:
	Process ID:		7096
	Process Creation Time:	?2025?-?07?-?08T18:33:23.418282600Z

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	UNKNOWN
	Key Name:	ChromeMetricsTestKey
	Key Type:	User key.

Key File Operation Information:
	File Path:	C:\Users\Denis\AppData\Roaming\Microsoft\Crypto\Keys\1e313dfb17707690d41bc1ce552b952a_842e5e49-2d21-4776-8487-bd1557259423
	Operation:	Read persisted key from file.
	Return Code:	0x0"
"7/8/2025 2:12:22 PM","5059","Information","Key migration operation.

Subject:
	Security ID:		S-1-5-21-3258510870-544163388-2833625368-1001
	Account Name:		Denis
	Account Domain:		DESKTOP-DSQ6CDL
	Logon ID:		0x6C496

Process Information:
	Process ID:		7096
	Process Creation Time:	?2025?-?07?-?08T18:33:23.418282600Z

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	ECDSA_P256
	Key Name:	ChromeMetricsTestKey
	Key Type:	User key.

Additional Information:
	Operation:	Export of persistent cryptographic key.
	Return Code:	0x0"
"7/8/2025 2:12:22 PM","5061","Information","Cryptographic operation.

Subject:
	Security ID:		S-1-5-21-3258510870-544163388-2833625368-1001
	Account Name:		Denis
	Account Domain:		DESKTOP-DSQ6CDL
	Logon ID:		0x6C496

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	ECDSA_P256
	Key Name:	ChromeMetricsTestKey
	Key Type:	User key.

Cryptographic Operation:
	Operation:	Create Key.
	Return Code:	0x0"
"7/8/2025 2:12:22 PM","5058","Information","Key file operation.

Subject:
	Security ID:		S-1-5-21-3258510870-544163388-2833625368-1001
	Account Name:		Denis
	Account Domain:		DESKTOP-DSQ6CDL
	Logon ID:		0x6C496

Process Information:
	Process ID:		7096
	Process Creation Time:	?2025?-?07?-?08T18:33:23.418282600Z

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	ECDSA_P256
	Key Name:	ChromeMetricsTestKey
	Key Type:	User key.

Key File Operation Information:
	File Path:	C:\Users\Denis\AppData\Roaming\Microsoft\Crypto\Keys\1e313dfb17707690d41bc1ce552b952a_842e5e49-2d21-4776-8487-bd1557259423
	Operation:	Write persisted key to file.
	Return Code:	0x0"
"7/8/2025 2:12:19 PM","4672","Information","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege"
"7/8/2025 2:12:19 PM","4624","Information","An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-DSQ6CDL$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Remote Credential Guard:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x8
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
"7/8/2025 2:12:19 PM","4798","Information","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-DSQ6CDL$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

User:
	Security ID:		S-1-5-21-3258510870-544163388-2833625368-1021
	Account Name:		Juan
	Account Domain:		DESKTOP-DSQ6CDL

Process Information:
	Process ID:		0x2e08
	Process Name:		C:\Windows\System32\LogonUI.exe"
"7/8/2025 2:12:19 PM","4798","Information","A user's local group membership was enumerated.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-DSQ6CDL$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

User:
	Security ID:		S-1-5-21-3258510870-544163388-2833625368-1001
	Account Name:		Denis
	Account Domain:		DESKTOP-DSQ6CDL

Process Information:
	Process ID:		0x2e08
	Process Name:		C:\Windows\System32\LogonUI.exe"
"7/8/2025 2:12:18 PM","4672","Information","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege"
"7/8/2025 2:12:18 PM","4624","Information","An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-DSQ6CDL$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Remote Credential Guard:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x8
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
"7/8/2025 2:12:18 PM","4672","Information","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege"
"7/8/2025 2:12:18 PM","4624","Information","An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-DSQ6CDL$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Remote Credential Guard:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x8
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
"7/8/2025 2:11:02 PM","4672","Information","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege"
"7/8/2025 2:11:02 PM","4624","Information","An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-DSQ6CDL$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Remote Credential Guard:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x8
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
"7/8/2025 2:11:00 PM","4672","Information","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege"
"7/8/2025 2:11:00 PM","4624","Information","An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-DSQ6CDL$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Remote Credential Guard:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x8
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
"7/8/2025 2:08:22 PM","4672","Information","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege"
"7/8/2025 2:08:22 PM","4624","Information","An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-DSQ6CDL$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Remote Credential Guard:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x8
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
"7/8/2025 2:03:40 PM","5058","Information","Key file operation.

Subject:
	Security ID:		S-1-5-21-3258510870-544163388-2833625368-1001
	Account Name:		Denis
	Account Domain:		DESKTOP-DSQ6CDL
	Logon ID:		0x6C496

Process Information:
	Process ID:		13620
	Process Creation Time:	?2025?-?07?-?08T19:03:37.695222500Z

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	ECDSA_P256
	Key Name:	ChromeMetricsTestKey
	Key Type:	User key.

Key File Operation Information:
	File Path:	C:\Users\Denis\AppData\Roaming\Microsoft\Crypto\Keys\1e313dfb17707690d41bc1ce552b952a_842e5e49-2d21-4776-8487-bd1557259423
	Operation:	Delete key file.
	Return Code:	0x0"
"7/8/2025 2:03:40 PM","5059","Information","Key migration operation.

Subject:
	Security ID:		S-1-5-21-3258510870-544163388-2833625368-1001
	Account Name:		Denis
	Account Domain:		DESKTOP-DSQ6CDL
	Logon ID:		0x6C496

Process Information:
	Process ID:		13620
	Process Creation Time:	?2025?-?07?-?08T19:03:37.695222500Z

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	ECDSA_P256
	Key Name:	ChromeMetricsTestKey
	Key Type:	User key.

Additional Information:
	Operation:	Export of persistent cryptographic key.
	Return Code:	0x0"
"7/8/2025 2:03:40 PM","5061","Information","Cryptographic operation.

Subject:
	Security ID:		S-1-5-21-3258510870-544163388-2833625368-1001
	Account Name:		Denis
	Account Domain:		DESKTOP-DSQ6CDL
	Logon ID:		0x6C496

Cryptographic Parameters:
	Provider Name:	Microsoft Software Key Storage Provider
	Algorithm Name:	ECDSA_P256
	Key Name:	ChromeMetricsTestKey
	Key Type:	User key.

Cryptographic Operation:
	Operation:	Open Key.
	Return Code:	0x0"
